"name";"admin_title";"admin_level_id";"st_astext"
"11203";"ZIP Codes";133;"MULTIPOLYGON(((-73.94269771 40.66406307,-73.94280068 40.66295572,-73.94281124 40.66285662,-73.94284944 40.6628542,-73.94280999 40.66245004,-73.94278207 40.6621784,-73.94276885 40.66206825,-73.94268962 40.66132843,-73.94262406 40.6607287,-73.94262214 40.66070932,-73.9426131 40.66061827,-73.94275329 40.66060932,-73.94323338 40.66057865,-73.94541411 40.66044502,-73.94556746 40.66043515,-73.94573677 40.66042443,-73.94598373 40.66040882,-73.946026 40.66040615,-73.94608965 40.66040337,-73.94617745 40.66039657,-73.94619725 40.66039535,-73.94655181 40.66037366,-73.94664634 40.6603693,-73.94673314 40.6603626,-73.94698849 40.66034713,-73.9471815 40.66033544,-73.94725792 40.66033525,-73.94735218 40.66032511,-73.94767766 40.66030526,-73.94760233 40.65959371,-73.94752396 40.65888368,-73.94746427 40.65832131,-73.94743433 40.65803914,-73.94741879 40.65789123,-73.94735546 40.65728803,-73.94727772 40.65655601,-73.94727089 40.6564962,-73.94726509 40.65644537,-73.94725518 40.65635175,-73.94721761 40.65601621,-73.94719702 40.65586706,-73.94718596 40.65578699,-73.94716039 40.65560172,-73.94704013 40.65447081,-73.94703399 40.65434665,-73.94702729 40.65421111,-73.94699038 40.65386884,-73.94687472 40.65280335,-73.94685284 40.65259067,-73.94683943 40.65246035,-73.94677788 40.65186204,-73.94667556 40.65095605,-73.94648024 40.64910868,-73.94632928 40.64770686,-73.9462651 40.64708165,-73.94626114 40.64701415,-73.94623342 40.64676066,-73.94611469 40.64569025,-73.94609518 40.64551437,-73.94607359 40.64531974,-73.94598955 40.64454173,-73.94587022 40.64343168,-73.94562617 40.64113392,-73.94552324 40.64017218,-73.94552025 40.64014423,-73.94537414 40.63879489,-73.9432518 40.63892428,-73.94250433 40.63897234,-73.94153411 40.63903245,-73.94084939 40.63907524,-73.94078293 40.63907939,-73.94059851 40.63909091,-73.93966553 40.63914926,-73.93873266 40.6392081,-73.93863675 40.63831478,-73.93861086 40.63807363,-73.93848162 40.63686991,-73.93751383 40.6369291,-73.93654393 40.63698761,-73.93616734 40.63701099,-73.93607464 40.63701423,-73.93598305 40.63702242,-73.93596243 40.63702369,-73.93575775 40.63703637,-73.93560801 40.63704583,-73.93553882 40.63640918,-73.935531 40.63633717,-73.93536127 40.63477524,-73.93439582 40.63483473,-73.93424794 40.63484392,-73.93405455 40.63485526,-73.9334283 40.63489198,-73.93250137 40.634955,-73.93226355 40.63496963,-73.93088816 40.63568772,-73.93067487 40.63579908,-73.92733582 40.63754224,-73.92598571 40.63828308,-73.92426714 40.63940911,-73.92356896 40.6398525,-73.92334637 40.64008011,-73.92314688 40.64022016,-73.92112876 40.64173139,-73.92004525 40.64251304,-73.91984603 40.64265676,-73.91972979 40.64273292,-73.91974744 40.64289181,-73.91976153 40.64301865,-73.91978147 40.64319811,-73.91989184 40.64419139,-73.91989675 40.64423687,-73.91990924 40.64433751,-73.91992295 40.64450039,-73.91995204 40.64471555,-73.91997773 40.6450383,-73.92005258 40.6457435,-73.920099 40.64618467,-73.92014622 40.64661613,-73.92016624 40.64681837,-73.92018087 40.64693483,-73.92018308 40.6469914,-73.92018581 40.64703759,-73.92026556 40.6477427,-73.92027541 40.64783112,-73.92033065 40.64832689,-73.92036018 40.64860559,-73.92037693 40.64878671,-73.92045797 40.64955573,-73.92046895 40.64966157,-73.9204896 40.64986055,-73.9205058 40.65001081,-73.9205307 40.65024167,-73.92055468 40.65046411,-73.92057124 40.65061771,-73.92057566 40.65065888,-73.92058162 40.65071451,-73.92061932 40.65106596,-73.92062358 40.65110664,-73.92071958 40.65202414,-73.92075195 40.65232503,-73.92076112 40.65241025,-73.92077509 40.65256224,-73.92121248 40.65253493,-73.9214136 40.65252237,-73.92161673 40.6542872,-73.92173136 40.65439026,-73.92177795 40.65443214,-73.92198881 40.65462171,-73.92201877 40.65464845,-73.92207366 40.65469744,-73.92277751 40.65532566,-73.9228897 40.65542934,-73.92298133 40.65550952,-73.92306066 40.65558125,-73.92313443 40.65564791,-73.92323859 40.65574201,-73.9233074 40.65580979,-73.92343976 40.65591983,-73.92347967 40.65595588,-73.92350735 40.65598081,-73.92359997 40.65606107,-73.9236922 40.65614526,-73.92383642 40.65627573,-73.92407836 40.65649202,-73.92410388 40.65651555,-73.92432376 40.65671476,-73.9245897 40.65695387,-73.92465571 40.65701505,-73.92479103 40.65713624,-73.92481662 40.65715936,-73.9248511 40.65719052,-73.92486883 40.65720653,-73.9249043 40.65723852,-73.92519453 40.65749591,-73.92526447 40.65755726,-73.92532432 40.65760981,-73.92540842 40.6576879,-73.92551776 40.65778596,-73.92599212 40.6582108,-73.92624084 40.65842664,-73.92641333 40.65859466,-73.92660136 40.65876531,-73.92701291 40.65912588,-73.9272366 40.65932758,-73.92728081 40.65936744,-73.92738225 40.65945891,-73.92759596 40.65965052,-73.92769514 40.65973928,-73.92806735 40.6600721,-73.928194 40.6601851,-73.9282912 40.66027565,-73.92836309 40.66034016,-73.92848661 40.66045089,-73.92878831 40.66072096,-73.92882429 40.66075317,-73.92905332 40.66095811,-73.92925846 40.66114356,-73.92943391 40.66130202,-73.92945554 40.66132484,-73.93002035 40.66182787,-73.93023386 40.6620177,-73.93046415 40.66222462,-73.93051314 40.66226902,-73.93079494 40.66252044,-73.93094069 40.66265101,-73.93095889 40.66266735,-73.93099495 40.66269988,-73.93107905 40.6627961,-73.93116523 40.66291205,-73.93153896 40.66324445,-73.93088352 40.66351771,-73.93069667 40.66362213,-73.93065349 40.66364626,-73.93144351 40.66357264,-73.9316089 40.66356478,-73.9319442 40.66354395,-73.93240819 40.66351512,-73.93307276 40.6635087,-73.93315345 40.66350078,-73.93397391 40.66340615,-73.9342198 40.66338963,-73.93449364 40.66337365,-73.93455354 40.66337002,-73.9372652 40.66319975,-73.93718762 40.66349608,-73.93715989 40.66376053,-73.93992754 40.66391183,-73.94152658 40.66400267,-73.94269771 40.66406307)))"
"11204";"ZIP Codes";16;"MULTIPOLYGON(((-73.98108531 40.6352981,-73.98135092 40.63504215,-73.98143301 40.63496304,-73.98152793 40.63487191,-73.98195153 40.63446522,-73.98201612 40.63440321,-73.98210125 40.6343216,-73.9825334 40.63390734,-73.98259925 40.63384421,-73.98268243 40.63376431,-73.98318056 40.63328694,-73.98324719 40.63322172,-73.98376423 40.63272481,-73.98397927 40.63251783,-73.98400699 40.63249115,-73.98434608 40.63216477,-73.98492939 40.63160505,-73.98551114 40.63104562,-73.98609498 40.6304851,-73.98667636 40.62992372,-73.98703084 40.62958346,-73.98706814 40.62954766,-73.98726034 40.62936317,-73.98784335 40.62880458,-73.98829305 40.62837319,-73.98834036 40.62832747,-73.98842928 40.6282389,-73.98900984 40.62768398,-73.98959207 40.62712504,-73.98998793 40.62674598,-73.99003672 40.62669926,-73.99017625 40.62656566,-73.99031382 40.62643278,-73.99056494 40.62619091,-73.990701 40.62605986,-73.99075742 40.62600552,-73.99083337 40.62593271,-73.99134127 40.62544533,-73.99152691 40.62526654,-73.99186017 40.62494557,-73.99194579 40.62486311,-73.99204202 40.62477076,-73.99248494 40.62434574,-73.99255117 40.62428219,-73.99261738 40.62421849,-73.9930071 40.62384349,-73.99305497 40.62379743,-73.99313218 40.62372314,-73.99321363 40.6236446,-73.99364325 40.62323032,-73.9937125 40.62316354,-73.99378833 40.62309085,-73.99421422 40.62268266,-73.99429494 40.62260529,-73.99437049 40.62253079,-73.99458115 40.62232305,-73.99482 40.62209749,-73.99492127 40.62200185,-73.99503063 40.62189689,-73.99548139 40.62146429,-73.99554792 40.62140044,-73.99561289 40.62133752,-73.99570986 40.6212436,-73.99577565 40.62117988,-73.99619638 40.62077239,-73.996337 40.62064288,-73.99639451 40.62058991,-73.99646549 40.62052068,-73.99664444 40.62034615,-73.99671078 40.62028145,-73.99680506 40.62019061,-73.99704527 40.61995912,-73.9971803 40.619829,-73.9971945 40.61981506,-73.9972559 40.61975098,-73.99728629 40.61971928,-73.99744811 40.61957118,-73.99787269 40.61916208,-73.99845815 40.61860328,-73.99902841 40.61803695,-73.99919192 40.61785941,-73.99926698 40.61778626,-73.99932506 40.61772965,-73.9994271 40.61763552,-73.99946603 40.61760238,-73.99949464 40.61757803,-73.99953018 40.61754778,-73.99962169 40.61747898,-73.99971474 40.61738936,-73.99972892 40.61737551,-73.99999678 40.61711628,-74.00019898 40.61692413,-74.00082545 40.61632156,-74.00002001 40.61583536,-73.99994487 40.61579,-73.99990791 40.61576763,-73.9998825 40.61575225,-73.99915887 40.61531436,-73.99904308 40.61524429,-73.99837452 40.6148397,-73.99807923 40.61466209,-73.99800771 40.61461908,-73.99730008 40.61419346,-73.99598411 40.61339611,-73.99484271 40.61270911,-73.99396891 40.61218087,-73.99336838 40.61181885,-73.99331011 40.61178372,-73.99176785 40.61085393,-73.98956847 40.60952187,-73.98890982 40.60912547,-73.98880309 40.60906124,-73.98829649 40.60875635,-73.9873406 40.60817621,-73.98737939 40.60813604,-73.98755327 40.60796622,-73.98758542 40.60793597,-73.98790346 40.60763459,-73.98796653 40.60757346,-73.9880402 40.60750219,-73.98817224 40.60737304,-73.98829675 40.60724755,-73.98842411 40.60712707,-73.98829677 40.60713961,-73.9880677 40.60716371,-73.9874397 40.60723142,-73.98725631 40.60725211,-73.98625914 40.60736394,-73.98573873 40.60742107,-73.98568174 40.60742733,-73.98533301 40.60746562,-73.98440439 40.60756744,-73.98347821 40.60767022,-73.98313964 40.6077073,-73.98305291 40.6077168,-73.9825491 40.60777197,-73.98162512 40.6078737,-73.98122439 40.60791844,-73.98101478 40.60794185,-73.98096486 40.60794742,-73.98088154 40.60795641,-73.98069622 40.60797642,-73.97969879 40.60808528,-73.97929288 40.60813203,-73.97870073 40.60819559,-73.97777519 40.60829706,-73.97684846 40.60840074,-73.97643187 40.60844668,-73.9763107 40.60846004,-73.97592081 40.60850304,-73.97499649 40.60860399,-73.97425198 40.60868603,-73.97415176 40.60869708,-73.97403241 40.60871023,-73.97317219 40.60880421,-73.97313961 40.60880655,-73.97309059 40.60881183,-73.97299577 40.60882206,-73.97318974 40.60982026,-73.97320738 40.60991104,-73.97348517 40.61137899,-73.97355832 40.61137088,-73.97451687 40.61126472,-73.97452972 40.61133149,-73.97453522 40.61136008,-73.9745855 40.6116215,-73.9747712 40.61260739,-73.97477801 40.6126464,-73.97478851 40.61270646,-73.97481385 40.6128154,-73.97481726 40.61283795,-73.97483713 40.6129395,-73.97484208 40.612961,-73.97489438 40.61319429,-73.97492969 40.61343912,-73.97493285 40.61345412,-73.97497408 40.61367603,-73.97501606 40.61390221,-73.97509568 40.61432273,-73.9751044 40.6143688,-73.97512343 40.61446929,-73.97514804 40.61459925,-73.9751732 40.61473211,-73.97541784 40.61598271,-73.9754824 40.61631985,-73.97536176 40.61633066,-73.97451779 40.61642169,-73.97444471 40.61642957,-73.97460871 40.61729111,-73.97461771 40.61733836,-73.97504227 40.6195685,-73.97516525 40.62019659,-73.97517869 40.62026522,-73.97523113 40.62053305,-73.97529729 40.62092127,-73.97535616 40.62126777,-73.97550714 40.62203185,-73.97552389 40.62212076,-73.97554969 40.62225779,-73.97568492 40.62297581,-73.97569266 40.6230169,-73.97580275 40.62360147,-73.97586701 40.62359441,-73.97672555 40.62350097,-73.97683608 40.62348897,-73.97691852 40.62392372,-73.97694525 40.62406068,-73.97697837 40.62424391,-73.97707836 40.62477094,-73.97711099 40.62495621,-73.97705993 40.62500706,-73.97700607 40.62506071,-73.97690386 40.62517905,-73.97655189 40.62558149,-73.97651861 40.62561954,-73.97641096 40.6257426,-73.97633622 40.62582192,-73.97630515 40.6258549,-73.9762506 40.6259128,-73.97626169 40.62599029,-73.97627317 40.62611401,-73.97633541 40.62643075,-73.97645113 40.62701618,-73.97649775 40.62722184,-73.97653181 40.62737209,-73.97657919 40.62758112,-73.97662543 40.62756672,-73.97665926 40.62755618,-73.97672294 40.62754649,-73.97678904 40.62754731,-73.97696535 40.6276497,-73.97698381 40.62766042,-73.97700227 40.62767136,-73.97710377 40.62773279,-73.97732355 40.62786865,-73.97736356 40.6278934,-73.97752547 40.62798555,-73.97774929 40.62817916,-73.97777914 40.62820102,-73.97796941 40.62831737,-73.97802988 40.62835434,-73.97818505 40.62844922,-73.97899328 40.62893387,-73.97928637 40.62911146,-73.97986291 40.62945822,-73.97981444 40.62949755,-73.97978716 40.62951392,-73.97948008 40.62966143,-73.97936321 40.62971757,-73.97928617 40.62975289,-73.97903764 40.62986724,-73.97855333 40.63009683,-73.97846063 40.63014167,-73.97833789 40.63020221,-73.97832022 40.63021097,-73.97818687 40.63027514,-73.97813138 40.63030294,-73.97815295 40.6304418,-73.97822194 40.63080343,-73.97831277 40.63128278,-73.97837298 40.63158466,-73.97838274 40.63163361,-73.97851722 40.63230788,-73.9786528 40.63305258,-73.97869751 40.63329319,-73.97870606 40.63333226,-73.97877146 40.63367885,-73.97877661 40.63371269,-73.97878315 40.63375555,-73.97878999 40.63378952,-73.97890524 40.63436145,-73.97909291 40.63446349,-73.97928467 40.63458028,-73.9793872 40.63464202,-73.97942467 40.63466458,-73.98072761 40.6354491,-73.98085132 40.63552358,-73.98095422 40.63542441,-73.98108531 40.6352981)))"
"11205";"ZIP Codes";117;"MULTIPOLYGON(((-73.95335409 40.69935207,-73.95337143 40.69941248,-73.95429196 40.69930329,-73.95518514 40.69920085,-73.95607599 40.69909795,-73.95686245 40.69900698,-73.95702136 40.69898186,-73.9571519 40.69896047,-73.95750067 40.69890333,-73.95758592 40.69927346,-73.95770775 40.69925351,-73.95772551 40.69925065,-73.95785521 40.69922936,-73.957873 40.6992265,-73.95802017 40.69920235,-73.95808353 40.69919197,-73.95816798 40.6991782,-73.95830474 40.69915574,-73.95847836 40.69912731,-73.95845124 40.69898792,-73.95890658 40.69892053,-73.95886017 40.69868527,-73.95938438 40.69859991,-73.95942543 40.69875981,-73.96023095 40.69862445,-73.96021765 40.6985618,-73.96032148 40.69855089,-73.96034644 40.69854687,-73.96036144 40.69860312,-73.96065068 40.69855652,-73.96066191 40.69860968,-73.96067366 40.69866529,-73.96068502 40.69871901,-73.96069623 40.69877207,-73.96078182 40.69875901,-73.96086823 40.69874493,-73.96086321 40.69871959,-73.96112602 40.69867808,-73.96121255 40.69866447,-73.96121811 40.69868922,-73.96168697 40.69861524,-73.96179655 40.69859937,-73.96181516 40.69854705,-73.96185143 40.69842479,-73.96187156 40.6983515,-73.96189264 40.69825204,-73.96189981 40.69819627,-73.96220201 40.69814822,-73.96229564 40.69813334,-73.96249799 40.69810116,-73.96259053 40.69808644,-73.96284107 40.6980466,-73.96395053 40.69786805,-73.96487717 40.69772228,-73.96531724 40.69764664,-73.9653742 40.69763975,-73.96547889 40.69763738,-73.9656004 40.6976377,-73.96577619 40.69764372,-73.96674371 40.69768008,-73.96772888 40.69772556,-73.96874093 40.69776779,-73.96972933 40.69781195,-73.97024918 40.69782785,-73.97054559 40.69784016,-73.97076334 40.69784723,-73.97099091 40.69785812,-73.97157788 40.69788177,-73.97178589 40.6978906,-73.97200914 40.69789941,-73.97262392 40.69792302,-73.97279621 40.69792878,-73.97293983 40.69793615,-73.97360311 40.69796197,-73.97377656 40.69796734,-73.97478759 40.69801249,-73.9755926 40.69804553,-73.97578419 40.69805567,-73.97591852 40.69805948,-73.97678786 40.69809489,-73.97736955 40.69811794,-73.97753246 40.69812375,-73.97752117 40.69799196,-73.97742082 40.69694699,-73.97739453 40.69667239,-73.97739258 40.69665201,-73.97738099 40.69653099,-73.97737913 40.69651072,-73.97737717 40.69637804,-73.9773766 40.69631707,-73.97737598 40.69625084,-73.97737629 40.696185,-73.97742817 40.69618769,-73.9780239 40.6962186,-73.97815901 40.69622487,-73.97834489 40.6962325,-73.97832009 40.6961106,-73.97818128 40.69542846,-73.97817381 40.69539177,-73.97816139 40.6953307,-73.97810439 40.6950506,-73.97805895 40.69482727,-73.97806216 40.69480627,-73.97806645 40.69478538,-73.9780782 40.69474406,-73.9781135 40.6946656,-73.97813376 40.69458355,-73.97807504 40.69450982,-73.97805485 40.69447158,-73.97802745 40.69441636,-73.97801143 40.69436862,-73.97800823 40.69435188,-73.97798727 40.69426425,-73.97796988 40.6941664,-73.97792879 40.693956,-73.97791056 40.69386273,-73.97787274 40.69367131,-73.97782824 40.69344608,-73.97584959 40.69336876,-73.97498704 40.69333663,-73.97462652 40.6933232,-73.97416608 40.69330605,-73.97385616 40.6932945,-73.97383207 40.69316491,-73.9735617 40.69181453,-73.97354161 40.69171555,-73.97351831 40.6915856,-73.973444 40.69122653,-73.97312782 40.68962983,-73.97312263 40.68960366,-73.97284187 40.68818756,-73.97281064 40.68803153,-73.97276461 40.68780151,-73.97268889 40.68742313,-73.97255319 40.68744396,-73.97172808 40.68753593,-73.9707651 40.68764622,-73.97032634 40.68769794,-73.9700182 40.68773313,-73.96978458 40.68775955,-73.96878637 40.68787529,-73.96778893 40.68799163,-73.96682213 40.68809665,-73.96582348 40.68821737,-73.96500233 40.68831168,-73.9648552 40.68832855,-73.96477394 40.68833786,-73.96461437 40.68835616,-73.96301609 40.68854134,-73.96283702 40.68856273,-73.96264947 40.68858381,-73.96123862 40.68874464,-73.96000663 40.68888897,-73.95727529 40.68920012,-73.95724993 40.6890532,-73.95713329 40.68847107,-73.9549771 40.68871914,-73.9522238 40.68903659,-73.95132015 40.68914024,-73.95146607 40.68987128,-73.95156434 40.69036178,-73.95160662 40.69057284,-73.95161299 40.69060464,-73.9517589 40.69133725,-73.95177376 40.69141254,-73.95188044 40.69195285,-73.9519033 40.69207026,-73.95192665 40.69217817,-73.95203089 40.69270392,-73.9520522 40.6928016,-73.95207389 40.69291923,-73.95217388 40.69342685,-73.95219499 40.69353398,-73.95222048 40.69366341,-73.95227737 40.69394884,-73.95233327 40.69422758,-73.95234221 40.69427099,-73.9524693 40.69491296,-73.95249034 40.69501171,-73.95249973 40.69504288,-73.95250861 40.69508811,-73.95290668 40.69711489,-73.95292581 40.69721228,-73.95335409 40.69935207)))"
"11206";"ZIP Codes";108;"MULTIPOLYGON(((-73.93241584 40.70798312,-73.93252063 40.70824355,-73.93274448 40.70875687,-73.93294936 40.70921671,-73.93298171 40.70928831,-73.93299833 40.7093251,-73.93304238 40.70942531,-73.93311849 40.70959546,-73.93318535 40.70974491,-73.9332524 40.70989479,-73.93329739 40.70999565,-73.93334182 40.71009569,-73.93360288 40.71067705,-73.93364866 40.71078773,-73.93385521 40.71124996,-73.93389414 40.71134362,-73.93394749 40.71145727,-73.93395488 40.71147386,-73.93407906 40.71175267,-73.93417187 40.7119613,-73.93425851 40.71213097,-73.9343024 40.71224524,-73.93450048 40.71267361,-73.93453471 40.71276125,-73.93480424 40.71338044,-73.93724945 40.71279069,-73.9383217 40.71253164,-73.93846761 40.7124972,-73.93875409 40.71242709,-73.93903274 40.71235889,-73.94044317 40.71201369,-73.94068946 40.71196999,-73.94086114 40.71194,-73.94222919 40.71180859,-73.94318982 40.711721,-73.94391238 40.71164943,-73.94559767 40.71148944,-73.94724586 40.71133242,-73.94889376 40.71117548,-73.95111708 40.71096457,-73.95099513 40.71022956,-73.95095689 40.70999907,-73.95095016 40.70995847,-73.95089682 40.70963652,-73.95087634 40.70952106,-73.95085605 40.70938927,-73.9508381 40.70924203,-73.95083401 40.70919814,-73.95083214 40.70917004,-73.95082995 40.70912395,-73.95078311 40.70893662,-73.9507617 40.7088108,-73.95075409 40.70876598,-73.9506606 40.7081779,-73.95064827 40.70810346,-73.9505222 40.70731615,-73.95038169 40.70732834,-73.95010814 40.70735413,-73.95009456 40.70727315,-73.95007685 40.70727483,-73.95006696 40.70721581,-73.94998917 40.70722315,-73.9499661 40.70708555,-73.9498905 40.70709268,-73.94981622 40.70709968,-73.94978528 40.7071026,-73.94973661 40.70681237,-73.94972159 40.70672261,-73.95040732 40.70666067,-73.95032619 40.7061467,-73.95029062 40.70592138,-73.95026931 40.70578641,-73.95024437 40.70562838,-73.95024294 40.70557838,-73.95025319 40.70554724,-73.95028736 40.70546679,-73.95033785 40.70543694,-73.95037949 40.70541233,-73.9516502 40.70458883,-73.95182901 40.70447294,-73.9519023 40.70442545,-73.95221292 40.70422405,-73.95381339 40.70318893,-73.95562101 40.70202038,-73.95572503 40.70195371,-73.95579545 40.70190611,-73.95699937 40.70112762,-73.95734349 40.7009051,-73.95745879 40.70083054,-73.95740377 40.70075963,-73.95738937 40.70073562,-73.95737301 40.70070141,-73.95735895 40.70065483,-73.95731063 40.70041844,-73.95769176 40.70036922,-73.95767858 40.70035713,-73.95773266 40.70032217,-73.95770062 40.7002928,-73.95775643 40.70025693,-73.95772502 40.70022843,-73.95778517 40.70018955,-73.95775094 40.70015816,-73.95776539 40.70014882,-73.95766597 40.70005767,-73.957556 40.70006983,-73.95749487 40.69983283,-73.9574552 40.69967115,-73.95749372 40.69945289,-73.95760687 40.69943447,-73.957569 40.69927623,-73.95758592 40.69927346,-73.95750067 40.69890333,-73.9571519 40.69896047,-73.95702136 40.69898186,-73.95686245 40.69900698,-73.95607599 40.69909795,-73.95518514 40.69920085,-73.95429196 40.69930329,-73.95337143 40.69941248,-73.95335409 40.69935207,-73.95292581 40.69721228,-73.95290668 40.69711489,-73.95250861 40.69508811,-73.95249973 40.69504288,-73.95249034 40.69501171,-73.9524693 40.69491296,-73.95234221 40.69427099,-73.95233327 40.69422758,-73.95227737 40.69394884,-73.95222048 40.69366341,-73.95219499 40.69353398,-73.95217388 40.69342685,-73.95207389 40.69291923,-73.9520522 40.6928016,-73.95203089 40.69270392,-73.95192665 40.69217817,-73.9519033 40.69207026,-73.95188044 40.69195285,-73.95177376 40.69141254,-73.9517589 40.69133725,-73.95138637 40.69138014,-73.94847739 40.69171503,-73.94564308 40.69204139,-73.94548238 40.69205988,-73.94546224 40.69206219,-73.94534504 40.6920756,-73.94530261 40.69208045,-73.94519561 40.69209261,-73.94508826 40.69210499,-73.94506372 40.6921078,-73.94504245 40.69211024,-73.94417503 40.69220958,-73.94350984 40.69228555,-73.94320635 40.69231796,-73.94297569 40.69234597,-73.94280907 40.69236574,-73.94262554 40.69238681,-73.94016054 40.6926698,-73.93997286 40.69269135,-73.93977078 40.69271468,-73.93721542 40.6930098,-73.9370504 40.69302885,-73.93687879 40.69304858,-73.93419023 40.69335755,-73.93413519 40.69336229,-73.9341899 40.69369693,-73.93427055 40.69409783,-73.93439749 40.69472877,-73.93441773 40.6948294,-73.93443971 40.69493934,-73.93445864 40.69503402,-73.93448754 40.69518414,-73.93456028 40.69556204,-73.93470543 40.69629607,-73.93475239 40.69652233,-73.93477816 40.69664318,-73.93479841 40.69674454,-73.93489498 40.69680172,-73.93513208 40.69694061,-73.93522407 40.69699449,-73.93512284 40.69700155,-73.93508108 40.69700496,-73.93504039 40.69700828,-73.93496336 40.69701457,-73.93479535 40.69703358,-73.93470338 40.69704399,-73.93418654 40.69710247,-73.93400975 40.69712627,-73.93304999 40.69723095,-73.9328366 40.69725528,-73.93270125 40.69726832,-73.93226908 40.69732262,-73.93236188 40.69737035,-73.9324643 40.69742302,-73.93324811 40.69786354,-73.93312634 40.69791749,-73.93237012 40.69824205,-73.93226781 40.69828594,-73.93091104 40.69885827,-73.93088622 40.69886882,-73.93077054 40.69891897,-73.93069352 40.69887469,-73.93062682 40.69883633,-73.93052171 40.69878023,-73.93036129 40.69894416,-73.930325 40.69898124,-73.92903663 40.70029776,-73.92758916 40.70177052,-73.9277986 40.70189196,-73.92833992 40.70219959,-73.92909214 40.70262763,-73.92984395 40.70305476,-73.93059527 40.70348125,-73.93070598 40.70354271,-73.93073469 40.70355918,-73.93079717 40.70359505,-73.93113478 40.70378892,-73.93117535 40.70377296,-73.93120862 40.70389549,-73.93128296 40.70416943,-73.93131138 40.70426499,-73.93150862 40.70496594,-73.93170097 40.70566467,-73.93171432 40.70571237,-73.93172023 40.70573346,-73.93172765 40.70575995,-73.93174584 40.70582493,-73.93189628 40.70636223,-73.93208668 40.70705901,-73.9321545 40.70730928,-73.9322487 40.70763636,-73.93225616 40.70766213,-73.93228514 40.70775955,-73.93231483 40.70775474,-73.93241584 40.70798312)))"
